Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,AjaxControlToolkit 15.1.4.0,,,,,"AjaxControlToolkit, 15.1.4.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,AjaxMin 5.14.5506.26202,,,,,"AjaxMin, 5.14.5506.26202  Recommendation:  No supported version found"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Antlr 3.5.0.2,,,,,"Antlr, 3.5.0.2  Recommendation:  Remove Antlr, and replace with new package Antlr4 4.6.6"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,AspNet.ScriptManager.bootstrap 3.3.6,,,,,"AspNet.ScriptManager.bootstrap, 3.3.6  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,AspNet.ScriptManager.jQuery 2.1.4,,,,,"AspNet.ScriptManager.jQuery, 2.1.4  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,AspNet.ScriptManager.jQuery.UI.Combined 1.11.4,,,,,"AspNet.ScriptManager.jQuery.UI.Combined, 1.11.4  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,DotNetOpenAuth.AspNet 4.3.4.13329,,,,,"DotNetOpenAuth.AspNet, 4.3.4.13329  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,DotNetOpenAuth.Core 4.3.4.13329,,,,,"DotNetOpenAuth.Core, 4.3.4.13329  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,DotNetOpenAuth.GoogleOAuth2 1.1.2,,,,,"DotNetOpenAuth.GoogleOAuth2, 1.1.2  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,DotNetOpenAuth.OAuth.Consumer 4.3.4.13329,,,,,"DotNetOpenAuth.OAuth.Consumer, 4.3.4.13329  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,DotNetOpenAuth.OAuth.Core 4.3.4.13329,,,,,"DotNetOpenAuth.OAuth.Core, 4.3.4.13329  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,DotNetOpenAuth.OpenId.Core 4.3.4.13329,,,,,"DotNetOpenAuth.OpenId.Core, 4.3.4.13329  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,DotNetOpenAuth.OpenId.RelyingParty 4.3.4.13329,,,,,"DotNetOpenAuth.OpenId.RelyingParty, 4.3.4.13329  Recommendation:  No supported version found"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,EntityFramework 6.1.3,,,,,"EntityFramework, 6.1.3  Recommendation:  Remove EntityFramework, and replace with new package EntityFramework 6.5.2"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,HtmlAgilityPack 1.4.9,,,,,"HtmlAgilityPack, 1.4.9  Recommendation:  HtmlAgilityPack, 1.12.4"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,log4net 2.0.5,,,,,"log4net, 2.0.5  Recommendation:  log4net, 3.3.2"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.AspNet.FriendlyUrls 1.0.2,,,,,"Microsoft.AspNet.FriendlyUrls, 1.0.2  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.AspNet.FriendlyUrls.Core 1.0.2,,,,,"Microsoft.AspNet.FriendlyUrls.Core, 1.0.2  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.AspNet.Membership.OpenAuth 2.0.1,,,,,"Microsoft.AspNet.Membership.OpenAuth, 2.0.1  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.AspNet.Providers.Core 2.0.0,,,,,"Microsoft.AspNet.Providers.Core, 2.0.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.AspNet.ScriptManager.MSAjax 5.0.0,,,,,"Microsoft.AspNet.ScriptManager.MSAjax, 5.0.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.AspNet.ScriptManager.WebForms 5.0.0,,,,,"Microsoft.AspNet.ScriptManager.WebForms, 5.0.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.AspNet.Web.Optimization 1.1.3,,,,,"Microsoft.AspNet.Web.Optimization, 1.1.3  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.AspNet.Web.Optimization.WebForms 1.1.3,,,,,"Microsoft.AspNet.Web.Optimization.WebForms, 1.1.3  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Azure.KeyVault.Core 1.0.0,,,,,"Microsoft.Azure.KeyVault.Core, 1.0.0  Recommendation:  Microsoft.Azure.KeyVault.Core, 3.0.5"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Bcl 1.1.10,,,,,"Microsoft.Bcl, 1.1.10  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Data.Edm 5.7.0,,,,,"Microsoft.Data.Edm, 5.7.0  Recommendation:  Microsoft.Data.Edm, 5.8.5"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Data.OData 5.7.0,,,,,"Microsoft.Data.OData, 5.7.0  Recommendation:  Microsoft.Data.OData, 5.8.5"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Data.Services.Client 5.7.0,,,,,"Microsoft.Data.Services.Client, 5.7.0  Recommendation:  Microsoft.Data.Services.Client, 5.8.5"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Net.Http 2.2.29,,,,,"Microsoft.Net.Http, 2.2.29  Recommendation:  Remove Microsoft.Net.Http, and replace with new package System.Net.Http 4.3.4"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Web.Infrastructure 1.0.0.0,,,,,"Microsoft.Web.Infrastructure, 1.0.0.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.WindowsAzure.ConfigurationManager 3.1.0,,,,,"Microsoft.WindowsAzure.ConfigurationManager, 3.1.0  Recommendation:  No supported version found"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Newtonsoft.Json 7.0.1,,,,,"Newtonsoft.Json, 7.0.1  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,System.Spatial 5.7.0,,,,,"System.Spatial, 5.7.0  Recommendation:  System.Spatial, 5.8.5"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,WindowsAzure.Storage 6.2.0,,,,,"WindowsAzure.Storage, 6.2.0  Recommendation:  WindowsAzure.Storage, 9.3.3"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,bootstrap 3.3.6,,,,,"bootstrap, 3.3.6  Recommendation:  bootstrap, 5.3.8"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,DotNetOpenAuth.GoogleOAuth2 1.1.2,,,,,"DotNetOpenAuth.GoogleOAuth2, 1.1.2  Recommendation:  Should be replaced."
NuGet.0005,NuGet package is deprecated,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,EntityFramework 6.1.3,,,,,"EntityFramework, 6.1.3  Recommendation:  Should be replaced. Remove EntityFramework, and replace with new package EntityFramework, 6.5.2"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,jQuery 2.1.4,,,,,"jQuery, 2.1.4  Recommendation:  jQuery, 3.7.1"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,jQuery.UI.Combined 1.11.4,,,,,"jQuery.UI.Combined, 1.11.4  Recommendation:  jQuery.UI.Combined, 1.14.1"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.AspNet.Web.Optimization 1.1.3,,,,,"Microsoft.AspNet.Web.Optimization, 1.1.3  Recommendation:  Should be replaced. Remove Microsoft.AspNet.Web.Optimization, and replace with new package LigerShark.WebOptimizer.Core, 3.0.477"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Azure.KeyVault.Core 1.0.0,,,,,"Microsoft.Azure.KeyVault.Core, 1.0.0  Recommendation:  Please note, this package is obsolete as of 3/31/2023 and is no longer maintained or monitored. Microsoft encourages you to upgrade to one of the following replacement packages, depending on your use case:     Azure.Security.KeyVault.Keys      Azure.Security.KeyVault.Secrets      Azure.Security.KeyVault.Certificates  Refer to our deprecation policy (https://aka.ms/azsdk/support-policies) for more details. Remove Microsoft.Azure.KeyVault.Core, and replace with new package Microsoft.Azure.KeyVault.Core, 3.0.5"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Bcl 1.1.10,,,,,"Microsoft.Bcl, 1.1.10  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.Data.OData 5.7.0,,,,,"Microsoft.Data.OData, 5.7.0  Recommendation:  Microsoft.Data.OData, 5.8.5"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Microsoft.WindowsAzure.ConfigurationManager 3.1.0,,,,,"Microsoft.WindowsAzure.ConfigurationManager, 3.1.0  Recommendation:  Please note, this package is obsolete as of 3/31/2023 and is no longer maintained or monitored. Refer to our deprecation policy (https://aka.ms/azsdk/support-policies) for more details. Remove Microsoft.WindowsAzure.ConfigurationManager, and replace with new package Microsoft.WindowsAzure.ConfigurationManager, 3.2.3"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,BugNET_WAP/BugNET_WAP.csproj,File,BugNET_WAP/BugNET_WAP.csproj,,,Newtonsoft.Json 7.0.1,,,,,"Newtonsoft.Json, 7.0.1  Recommendation:  Newtonsoft.Json, 13.0.4"
